Protein,datatype,MTFE,Rs,Sd,Frame,Sequence,length,kappa,FCR,NCPR,Hydrophobicity,Expanding,delta
puma_scramble_79,rg,-2.0,1.0678005476559076,0.0122957077168971,16809.0,,,,,,,,
puma_scramble_79,rg,-1.0,1.1506494296679142,0.0618783231124849,16824.0,,,,,,,,
puma_scramble_79,rg,0.0,1.5119930385785876,0.0508142418028853,16824.0,,,,,,,,
puma_scramble_79,rg,1.0,1.6584168271167217,0.0174564358797051,16824.0,,,,,,,,
puma_scramble_79,rg,2.0,1.74293483333438,0.0077322615192487,16824.0,,,,,,,,
puma_scramble_79,rg,3.0,1.7872319530651155,0.0006382598998774,16824.0,,,,,,,,
puma_scramble_81,rg,-3.0,0.9971807080469708,0.0216010675099875,16824.0,,,,,,,,
puma_scramble_81,rg,-2.0,1.023777143972848,0.0212705038447206,15871.0,,,,,,,,
puma_scramble_81,rg,-1.0,1.0763493438525342,0.0135088288559235,33659.0,,,,,,,,
puma_scramble_81,rg,0.0,1.1713571722605174,0.0861180370473078,31487.0,,,,,,,,
puma_scramble_81,rg,1.0,1.371720318558542,0.0273317657902498,33648.0,,,,,,,,
puma_scramble_81,rg,2.0,1.684944221395185,0.0029031571603117,16827.0,,,,,,,,
puma_scramble_81,rg,3.0,1.7715332747431605,0.0079051426567503,16824.0,,,,,,,,
puma_scramble_67,rg,-3.0,1.0906816298518769,0.040804360451415,16813.0,,,,,,,,
puma_scramble_67,rg,-2.0,1.1616080349953812,0.0571829192913761,16824.0,,,,,,,,
puma_scramble_67,rg,-1.0,1.3012591022898894,0.038260374297369,16824.0,,,,,,,,
puma_scramble_67,rg,0.0,1.5122396893709562,0.0191024382681191,16824.0,,,,,,,,
puma_scramble_67,rg,1.0,1.617934802908723,0.0259386752534905,16824.0,,,,,,,,
puma_scramble_67,rg,2.0,1.7454844435064356,0.0148039023499103,16824.0,,,,,,,,
puma_scramble_67,rg,3.0,1.825215753546944,0.0030357911585974,16824.0,,,,,,,,
puma_scramble_2,rg,-3.0,1.023804757501431,0.0511052440631518,16800.0,,,,,,,,
puma_scramble_2,rg,-2.0,1.1110398444418697,0.0763735610508382,16800.0,,,,,,,,
puma_scramble_2,rg,-1.0,1.4537470921332696,0.0229594059565721,16800.0,,,,,,,,
puma_scramble_2,rg,0.0,1.5906637407851,0.0714452389754641,16800.0,,,,,,,,
puma_scramble_2,rg,1.0,1.7564293794527477,0.0153501685536219,16800.0,,,,,,,,
puma_scramble_2,rg,2.0,1.8651468339362325,0.0020384557997456,16800.0,,,,,,,,
puma_scramble_2,rg,3.0,1.9182858463508885,0.0056271148680382,16800.0,,,,,,,,
puma_scramble_58,rg,-3.0,0.9588733536951484,0.0456137051125174,16256.0,,,,,,,,
puma_scramble_58,rg,-2.0,1.026668092115287,0.0191101137441774,16785.0,,,,,,,,
puma_scramble_58,rg,-1.0,1.1486352653247909,0.0297878187829422,16824.0,,,,,,,,
puma_scramble_58,rg,0.0,1.2866322962465382,0.0358672074139391,16824.0,,,,,,,,
puma_scramble_58,rg,1.0,1.4551918514958302,0.0202587701181713,16824.0,,,,,,,,
puma_scramble_58,rg,2.0,1.5702638284579022,0.0053523520162704,16824.0,,,,,,,,
puma_scramble_58,rg,3.0,1.6395798338372265,0.0058953675450592,16824.0,,,,,,,,
puma_scramble_7,rg,-3.0,1.030749506001159,0.0338435208609253,16800.0,,,,,,,,
puma_scramble_7,rg,-2.0,1.0176121538207985,0.034687204176727,16800.0,,,,,,,,
puma_scramble_7,rg,-1.0,1.1384581233335638,0.0809319835449918,16800.0,,,,,,,,
puma_scramble_7,rg,0.0,1.36172559050638,0.0380667354683492,16800.0,,,,,,,,
puma_scramble_7,rg,1.0,1.593610449909637,0.0328241791348871,16800.0,,,,,,,,
puma_scramble_7,rg,2.0,1.736691622971982,0.0106440107156649,16800.0,,,,,,,,
puma_scramble_7,rg,3.0,1.79510004194185,0.0039402576706865,16800.0,,,,,,,,
puma_scramble_47,rg,-3.0,0.9707371630551566,0.03321518417693,16800.0,,,,,,,,
puma_scramble_47,rg,-2.0,1.118121205819954,0.0106040683371314,16800.0,,,,,,,,
puma_scramble_47,rg,-1.0,1.1620152825444996,0.0322944654027531,16800.0,,,,,,,,
puma_scramble_47,rg,0.0,1.331619853471249,0.0095397220340549,16800.0,,,,,,,,
puma_scramble_47,rg,1.0,1.4340946025513577,0.0156525423432503,16800.0,,,,,,,,
puma_scramble_47,rg,2.0,1.550955077396728,0.0210391899546002,16800.0,,,,,,,,
puma_scramble_47,rg,3.0,1.6363606091220424,0.0052197163512779,16800.0,,,,,,,,
puma_scramble_16,rg,-3.0,1.1049914603001605,0.0801514763222339,16800.0,,,,,,,,
puma_scramble_16,rg,-2.0,1.2080985590103104,0.0588564241493291,16800.0,,,,,,,,
puma_scramble_16,rg,-1.0,1.314631621642129,0.0216394951049956,16800.0,,,,,,,,
puma_scramble_16,rg,0.0,1.402992841419611,0.0232163304868177,16800.0,,,,,,,,
puma_scramble_16,rg,1.0,1.5085169274386532,0.0220823802419105,16800.0,,,,,,,,
puma_scramble_16,rg,2.0,1.6016191592848452,0.0076277246158854,16800.0,,,,,,,,
puma_scramble_16,rg,3.0,1.6873329996054218,0.0073153655469011,16800.0,,,,,,,,
puma_scramble_1,rg,-3.0,1.239731970486939,0.0051984128920251,16800.0,,,,,,,,
puma_scramble_1,rg,-2.0,1.284565854786995,0.0405648632958942,16800.0,,,,,,,,
puma_scramble_1,rg,-1.0,1.353562160562076,0.0187167162059564,16800.0,,,,,,,,
puma_scramble_1,rg,0.0,1.4670503030932456,0.0202105163625744,16800.0,,,,,,,,
puma_scramble_1,rg,1.0,1.6278687658278448,0.0111225243124639,16800.0,,,,,,,,
puma_scramble_1,rg,2.0,1.7483647670964642,0.0067215059088752,16800.0,,,,,,,,
puma_scramble_1,rg,3.0,1.83717865337528,0.0164673030415609,16800.0,,,,,,,,
puma_scramble_26,rg,-3.0,1.0682925994131178,0.0904182517836312,16800.0,,,,,,,,
puma_scramble_26,rg,-2.0,1.1304844115317207,0.044535869010427,16800.0,,,,,,,,
puma_scramble_26,rg,-1.0,1.1671433564878593,0.0292945043619158,16800.0,,,,,,,,
puma_scramble_26,rg,0.0,1.1995308228411945,0.0054207785177189,16800.0,,,,,,,,
puma_scramble_26,rg,1.0,1.2714014499829955,0.0107823802511577,16800.0,,,,,,,,
puma_scramble_26,rg,2.0,1.483019348331001,0.0096351959317414,16800.0,,,,,,,,
puma_scramble_26,rg,3.0,1.5892809179714351,0.0048374384844787,16800.0,,,,,,,,
puma_scramble_72,rg,-3.0,1.0302645060819624,0.0310916086928576,16825.0,,,,,,,,
puma_scramble_72,rg,-2.0,1.0025749020660233,0.064970262801805,16652.0,,,,,,,,
puma_scramble_72,rg,-1.0,1.2632720315876778,0.0113986427178438,16824.0,,,,,,,,
puma_scramble_72,rg,0.0,1.48195564924272,0.0364124418144303,16824.0,,,,,,,,
puma_scramble_72,rg,1.0,1.6323333019895498,0.0276594624545712,16824.0,,,,,,,,
puma_scramble_72,rg,2.0,1.7714125891847277,0.0058656615471473,16824.0,,,,,,,,
puma_scramble_72,rg,3.0,1.8343901848864728,0.0001783504794385,16824.0,,,,,,,,
puma_scramble_49,rg,-3.0,0.997955069785591,0.0227560019905687,16800.0,,,,,,,,
puma_scramble_49,rg,-2.0,0.9923788862431978,0.0438463949490787,16800.0,,,,,,,,
puma_scramble_49,rg,-1.0,1.132726223580654,0.0666743158383815,16800.0,,,,,,,,
puma_scramble_49,rg,0.0,1.3576274128200987,0.173408463197966,16800.0,,,,,,,,
puma_scramble_49,rg,1.0,1.8205367852718968,0.0193592488663926,16800.0,,,,,,,,
puma_scramble_49,rg,2.0,1.910910244836172,0.0367922320213206,16800.0,,,,,,,,
puma_scramble_49,rg,3.0,1.9875551599279155,0.0032270979289432,16800.0,,,,,,,,
puma_scramble_37,rg,-3.0,1.0201229654681434,0.0290704866445025,16828.0,,,,,,,,
puma_scramble_37,rg,-2.0,1.010577652744845,0.0477666768385898,16823.0,,,,,,,,
puma_scramble_37,rg,-1.0,1.142277101983994,0.0644608229823027,16818.0,,,,,,,,
puma_scramble_37,rg,0.0,1.4708155519905068,0.0237035665032573,16824.0,,,,,,,,
puma_scramble_37,rg,1.0,1.649571038028024,0.0064927471353622,16824.0,,,,,,,,
puma_scramble_37,rg,2.0,1.760953657396537,0.0054363279535991,16824.0,,,,,,,,
puma_scramble_37,rg,3.0,1.826135067254556,0.0035244629574853,16824.0,,,,,,,,
puma_scramble_45,rg,-3.0,1.0015552443141291,0.044924663497555,16800.0,,,,,,,,
puma_scramble_45,rg,-2.0,1.043554724580976,0.0607675155660882,16800.0,,,,,,,,
puma_scramble_45,rg,-1.0,1.0997318143425467,0.0412153069390227,16800.0,,,,,,,,
puma_scramble_45,rg,0.0,1.2376383457498767,0.0426481942568084,16800.0,,,,,,,,
puma_scramble_45,rg,1.0,1.461434543894336,0.0372648841719342,12167.0,,,,,,,,
puma_scramble_45,rg,2.0,1.6737456329276483,0.022510791500887,16800.0,,,,,,,,
puma_scramble_45,rg,3.0,1.7438722655284835,0.0083943997271868,16800.0,,,,,,,,
puma_scramble_50,rg,-3.0,1.001829876337473,0.0292673794029625,16800.0,,,,,,,,
puma_scramble_50,rg,-2.0,1.035258081993789,0.0738328954740508,16800.0,,,,,,,,
puma_scramble_50,rg,-1.0,1.1471254736424488,0.1051837601145739,16800.0,,,,,,,,
puma_scramble_50,rg,0.0,1.353631319499821,0.015919437768146,16800.0,,,,,,,,
puma_scramble_50,rg,1.0,1.606816385319337,0.0058318599135441,16800.0,,,,,,,,
puma_scramble_50,rg,2.0,1.7614510308803129,0.0179133713752135,16800.0,,,,,,,,
puma_scramble_50,rg,3.0,1.827405663741498,0.0180600661172831,16800.0,,,,,,,,
puma_scramble_86,rg,-3.0,1.0252397486948577,0.0228342274601802,16829.0,,,,,,,,
puma_scramble_86,rg,-2.0,1.0083328075387112,0.0267635601568919,13548.0,,,,,,,,
puma_scramble_86,rg,-1.0,1.0855016327528408,0.0022527799431461,33116.0,,,,,,,,
puma_scramble_86,rg,0.0,1.2108767521038963,0.0140486720151987,28630.0,,,,,,,,
puma_scramble_86,rg,1.0,1.4408394307229042,0.0349239063713939,31119.0,,,,,,,,
puma_scramble_86,rg,2.0,1.6056368939005763,0.0394463071941695,13878.0,,,,,,,,
puma_scramble_86,rg,3.0,1.721794530189875,0.0074365656770325,16824.0,,,,,,,,
puma_scramble_69,rg,-3.0,0.9844950629433352,0.044988772920602,16835.0,,,,,,,,
puma_scramble_69,rg,-2.0,1.0056867226354216,0.0316399540721796,16814.0,,,,,,,,
puma_scramble_69,rg,-1.0,1.107969872885062,0.0166743526937873,16828.0,,,,,,,,
puma_scramble_69,rg,0.0,1.177246117686176,0.077467305616545,16824.0,,,,,,,,
puma_scramble_69,rg,1.0,1.2922677930956366,0.0424660846885949,16824.0,,,,,,,,
puma_scramble_69,rg,2.0,1.6120007493219677,0.0575861751532605,16824.0,,,,,,,,
puma_scramble_69,rg,3.0,1.7657210804650214,0.0221144893401854,16824.0,,,,,,,,
puma_scramble_89,rg,-3.0,1.0805176153992333,0.0467031682945525,16819.0,,,,,,,,
puma_scramble_89,rg,-2.0,1.220826038991396,0.03076276398652,16824.0,,,,,,,,
puma_scramble_89,rg,-1.0,1.3481096211695722,0.0555196518336863,33645.0,,,,,,,,
puma_scramble_89,rg,0.0,1.5413875846286895,0.0139575367613688,33648.0,,,,,,,,
puma_scramble_89,rg,1.0,1.6639138401482585,0.0183702109667148,33648.0,,,,,,,,
puma_scramble_89,rg,2.0,1.779614629500731,0.0075365670197536,16824.0,,,,,,,,
puma_scramble_89,rg,3.0,1.845790982801152,0.0027782897687288,16824.0,,,,,,,,
puma_scramble_11,rg,-3.0,1.036281462527124,0.0313180484169731,16800.0,,,,,,,,
puma_scramble_11,rg,-2.0,1.0553891562043904,0.0547472208109423,16800.0,,,,,,,,
puma_scramble_11,rg,-1.0,1.1166328065972242,0.0711356597085766,16800.0,,,,,,,,
puma_scramble_11,rg,0.0,1.303244688418197,0.045089817569207,16800.0,,,,,,,,
puma_scramble_11,rg,1.0,1.5028315303970443,0.0601688950771723,16800.0,,,,,,,,
puma_scramble_11,rg,2.0,1.6510554447776646,0.01017573292439,16800.0,,,,,,,,
puma_scramble_11,rg,3.0,1.7383126069684045,0.0086668379875235,16800.0,,,,,,,,
puma_scramble_76,rg,-3.0,1.0288122472310053,0.0287176934126907,16829.0,,,,,,,,
puma_scramble_76,rg,-2.0,1.0971132921538616,0.044972407457462,16824.0,,,,,,,,
puma_scramble_76,rg,-1.0,1.1878177177372824,0.0734950648826267,16824.0,,,,,,,,
puma_scramble_76,rg,0.0,1.3601383869615695,0.1203637184128822,16824.0,,,,,,,,
puma_scramble_76,rg,1.0,1.5483476020466038,0.0161412725725198,16824.0,,,,,,,,
puma_scramble_76,rg,2.0,1.6938594104929696,0.021500349503314,16824.0,,,,,,,,
puma_scramble_76,rg,3.0,1.8124835364555576,0.0160220507816482,16824.0,,,,,,,,
puma_scramble_20,rg,-3.0,1.0140449441591517,0.0253523399590296,16800.0,,,,,,,,
puma_scramble_20,rg,-2.0,1.0326978176107644,0.0361891154606749,16800.0,,,,,,,,
puma_scramble_20,rg,-1.0,1.141823109474268,0.0390831755724559,16800.0,,,,,,,,
puma_scramble_20,rg,0.0,1.2080679765756357,0.1655748108188826,16800.0,,,,,,,,
puma_scramble_20,rg,1.0,1.5041149840872596,0.0047883914503608,16800.0,,,,,,,,
puma_scramble_20,rg,2.0,1.6417295909644438,0.0040144791215756,16800.0,,,,,,,,
puma_scramble_20,rg,3.0,1.7224632333207155,0.0038651208253683,16800.0,,,,,,,,
puma_scramble_74,rg,-3.0,1.0049088218911253,0.0048989062955098,16833.0,,,,,,,,
puma_scramble_74,rg,-2.0,1.0911478140250586,0.0449252440243099,16743.0,,,,,,,,
puma_scramble_74,rg,-1.0,1.1736475861500155,0.0862167023145093,16824.0,,,,,,,,
puma_scramble_74,rg,0.0,1.4755817508818625,0.0617067340337672,16824.0,,,,,,,,
puma_scramble_74,rg,1.0,1.69919247925232,0.0184469478473463,16824.0,,,,,,,,
puma_scramble_74,rg,2.0,1.8021299553035253,0.006528717243105,16824.0,,,,,,,,
puma_scramble_74,rg,3.0,1.871168399931301,0.0082724568363359,16824.0,,,,,,,,
puma_scramble_12,HB,-3.0,0.3081410352138712,0.049638967576398,16800.0,,,,,,,,
puma_scramble_12,HB,-2.0,0.3227906162464986,0.0529525746818209,16800.0,,,,,,,,
puma_scramble_12,HB,-1.0,0.239858754220154,0.0235473615458193,14719.0,,,,,,,,
puma_scramble_12,HB,0.0,0.1704832851768582,0.0082009778652527,13668.0,,,,,,,,
puma_scramble_12,HB,1.0,0.1179683676256535,0.0044624903619152,14610.0,,,,,,,,
puma_scramble_12,HB,2.0,0.0784973442232709,0.0036484557927444,16800.0,,,,,,,,
puma_scramble_12,HB,3.0,0.0682249911821723,0.0008882368133065,16800.0,,,,,,,,
puma_scramble_27,HB,-3.0,0.3115843837535014,0.0186237757926424,16800.0,,,,,,,,
puma_scramble_27,HB,-2.0,0.2949338980858509,0.044699449702445,16800.0,,,,,,,,
puma_scramble_27,HB,-1.0,0.2466638620995639,0.02345420777601,16800.0,,,,,,,,
puma_scramble_27,HB,0.0,0.1993801055222482,0.0245220163989872,16800.0,,,,,,,,
puma_scramble_27,HB,1.0,0.1310519675904329,0.0124982385943347,16800.0,,,,,,,,
puma_scramble_27,HB,2.0,0.0958131186748246,0.0042598455882355,16800.0,,,,,,,,
puma_scramble_27,HB,3.0,0.0745475879973867,0.0033699850413138,16800.0,,,,,,,,
puma_scramble_88,HB,-3.0,0.3313752313510903,0.0272246540602709,16813.0,,,,,,,,
puma_scramble_88,HB,-2.0,0.3330443553563265,0.0657964966465226,16826.0,,,,,,,,
puma_scramble_88,HB,-1.0,0.2441304785143984,0.0125267016451853,33643.0,,,,,,,,
puma_scramble_88,HB,0.0,0.1636340713883426,0.0213008310962845,33642.0,,,,,,,,
puma_scramble_88,HB,1.0,0.1098933540991983,0.0039013995582096,33648.0,,,,,,,,
puma_scramble_88,HB,2.0,0.0872166563538092,0.0016416198677328,16824.0,,,,,,,,
puma_scramble_88,HB,3.0,0.0736838105247836,0.0016403361854021,16824.0,,,,,,,,
puma_scramble_53,HB,-3.0,0.3389977049077247,0.0348324393893647,16839.0,,,,,,,,
puma_scramble_53,HB,-2.0,0.3130148638320434,0.0058496037497298,16824.0,,,,,,,,
puma_scramble_53,HB,-1.0,0.2318702524992015,0.0077561236805769,16824.0,,,,,,,,
puma_scramble_53,HB,0.0,0.1658403904562597,0.0123150348694529,16824.0,,,,,,,,
puma_scramble_53,HB,1.0,0.096629644782812,0.008574455032353,16824.0,,,,,,,,
puma_scramble_53,HB,2.0,0.0729374926160298,0.0026526530443743,16824.0,,,,,,,,
puma_scramble_53,HB,3.0,0.0648850605237675,0.0015386051028913,16824.0,,,,,,,,
puma_scramble_84,HB,-3.0,0.3660904130315089,0.0756710779891113,13141.0,,,,,,,,
puma_scramble_84,HB,-2.0,0.2989024782523565,0.0238061905805538,16824.0,,,,,,,,
puma_scramble_84,HB,-1.0,0.3251919526726525,0.0356826886257437,33648.0,,,,,,,,
puma_scramble_84,HB,0.0,0.242398909810092,0.0169670033153057,33648.0,,,,,,,,
puma_scramble_84,HB,1.0,0.1673951471372043,0.0116247162153423,33648.0,,,,,,,,
puma_scramble_84,HB,2.0,0.0979104680371602,0.0092009803060757,16824.0,,,,,,,,
puma_scramble_84,HB,3.0,0.0818101581968205,0.0069305718712306,16824.0,,,,,,,,
puma_scramble_29,HB,-3.0,0.3294491247534903,0.052681227312382,16800.0,,,,,,,,
puma_scramble_29,HB,-2.0,0.2383308421612688,0.008841142426793,16800.0,,,,,,,,
puma_scramble_29,HB,-1.0,0.1786165828637042,0.0649376532124415,16800.0,,,,,,,,
puma_scramble_29,HB,0.0,0.1116086142437896,0.0074879688488219,16800.0,,,,,,,,
puma_scramble_29,HB,1.0,0.0911806308665716,0.0057123998397081,16800.0,,,,,,,,
puma_scramble_29,HB,2.0,0.0748178769384769,0.0010911226065695,16800.0,,,,,,,,
puma_scramble_29,HB,3.0,0.066868923975222,0.0013844334530426,16800.0,,,,,,,,
puma_scramble_60,HB,-3.0,0.3234450517583788,0.0171580163543705,16735.0,,,,,,,,
puma_scramble_60,HB,-2.0,0.2613887508200999,0.0316015623384047,16776.0,,,,,,,,
puma_scramble_60,HB,-1.0,0.2217397557427164,0.0266299123081893,16824.0,,,,,,,,
puma_scramble_60,HB,0.0,0.1442845076273146,0.0177502918557429,16824.0,,,,,,,,
puma_scramble_60,HB,1.0,0.1055578080307478,0.0060519115738867,16824.0,,,,,,,,
puma_scramble_60,HB,2.0,0.0847799423149145,0.0017097907272855,16824.0,,,,,,,,
puma_scramble_60,HB,3.0,0.0688471081965903,0.0026841443797261,16824.0,,,,,,,,
puma_scramble_62,HB,-3.0,0.3970771851162725,0.0337864952141196,16819.0,,,,,,,,
puma_scramble_62,HB,-2.0,0.3539760510444891,0.0418156525729768,16825.0,,,,,,,,
puma_scramble_62,HB,-1.0,0.2771440837234208,0.0143959144809937,16820.0,,,,,,,,
puma_scramble_62,HB,0.0,0.2280463105060242,0.0247860534891522,16824.0,,,,,,,,
puma_scramble_62,HB,1.0,0.1600331031952814,0.0125953355289942,16824.0,,,,,,,,
puma_scramble_62,HB,2.0,0.1137752078803466,0.0065653115644785,16824.0,,,,,,,,
puma_scramble_62,HB,3.0,0.0858308324493967,0.0023424049974765,16824.0,,,,,,,,
puma_scramble_59,HB,-3.0,0.388100348899812,0.0711434938267085,16826.0,,,,,,,,
puma_scramble_59,HB,-2.0,0.318316857661086,0.024985028884937,16824.0,,,,,,,,
puma_scramble_59,HB,-1.0,0.2391387515853656,0.0360505866825779,16824.0,,,,,,,,
puma_scramble_59,HB,0.0,0.1656686762558607,0.0338549029322093,16824.0,,,,,,,,
puma_scramble_59,HB,1.0,0.0963548120512502,0.0045700205513102,16824.0,,,,,,,,
puma_scramble_59,HB,2.0,0.0781508370048169,0.0022473795331475,16824.0,,,,,,,,
puma_scramble_59,HB,3.0,0.0681943766015029,0.0016454908712728,16824.0,,,,,,,,
puma_scramble_9,HB,-3.0,0.3566141456582633,0.0216727528054933,16800.0,,,,,,,,
puma_scramble_9,HB,-2.0,0.2959242335988886,0.0379169946079276,16800.0,,,,,,,,
puma_scramble_9,HB,-1.0,0.314385506391229,0.0331131127779648,16800.0,,,,,,,,
puma_scramble_9,HB,0.0,0.2510398363116682,0.0363604974801197,16800.0,,,,,,,,
puma_scramble_9,HB,1.0,0.1480495325928167,0.0206170330170944,16800.0,,,,,,,,
puma_scramble_9,HB,2.0,0.0873572100750038,0.0056772605660187,16800.0,,,,,,,,
puma_scramble_9,HB,3.0,0.07439139864879,0.0055984196530037,16800.0,,,,,,,,
puma_scramble_19,HB,-3.0,0.2944111040111705,0.037519764824815,16800.0,,,,,,,,
puma_scramble_19,HB,-2.0,0.2976667655957721,0.0093172030456604,16800.0,,,,,,,,
puma_scramble_19,HB,-1.0,0.2142962282680749,0.0670706718010661,16800.0,,,,,,,,
puma_scramble_19,HB,0.0,0.1208367439495857,0.0365941568583586,16800.0,,,,,,,,
puma_scramble_19,HB,1.0,0.0870327576907883,0.0075505350443808,16800.0,,,,,,,,
puma_scramble_19,HB,2.0,0.0737300457279534,0.0010447578101865,16800.0,,,,,,,,
puma_scramble_19,HB,3.0,0.0672832318390409,0.0019065722903772,16800.0,,,,,,,,
puma_scramble_90,HB,-3.0,0.31917130226185,0.0267640016730517,13943.0,,,,,,,,
puma_scramble_90,HB,-2.0,0.3016374787920616,0.02860271328462,14319.0,,,,,,,,
puma_scramble_90,HB,-1.0,0.2709515978755338,0.0135934321907975,31819.0,,,,,,,,
puma_scramble_90,HB,0.0,0.2394877446622429,0.0120503163980758,31911.0,,,,,,,,
puma_scramble_90,HB,1.0,0.1662968044280316,0.0030973212040079,33648.0,,,,,,,,
puma_scramble_90,HB,2.0,0.1163239065683034,0.0167868176567333,15743.0,,,,,,,,
puma_scramble_90,HB,3.0,0.076930992615106,0.0030419367228191,15710.0,,,,,,,,
puma_scramble_65,HB,-3.0,0.3872432541984359,0.0680099739244981,16834.0,,,,,,,,
puma_scramble_65,HB,-2.0,0.3755506838969539,0.044201873248674,16824.0,,,,,,,,
puma_scramble_65,HB,-1.0,0.2729993169911047,0.0097349858981473,16824.0,,,,,,,,
puma_scramble_65,HB,0.0,0.1907601092704048,0.0150846956732418,16824.0,,,,,,,,
puma_scramble_65,HB,1.0,0.1281121561121771,0.0044459922240351,16824.0,,,,,,,,
puma_scramble_65,HB,2.0,0.0874519201062593,0.0039577743366587,16824.0,,,,,,,,
puma_scramble_65,HB,3.0,0.0703943836117173,0.0008905894247909,16824.0,,,,,,,,
puma_scramble_3,HB,-3.0,0.401953781512605,0.0876781773785483,16800.0,,,,,,,,
puma_scramble_3,HB,-2.0,0.2835819327731092,0.0273900573629727,16800.0,,,,,,,,
puma_scramble_3,HB,-1.0,0.2314724415968835,0.0461836895978826,16800.0,,,,,,,,
puma_scramble_3,HB,0.0,0.1502913747544136,0.0195300868238893,16800.0,,,,,,,,
puma_scramble_3,HB,1.0,0.1197508353106993,0.0207952241064267,16800.0,,,,,,,,
puma_scramble_3,HB,2.0,0.0840572652755595,0.000536216485341,16800.0,,,,,,,,
puma_scramble_3,HB,3.0,0.0736364565002411,0.0032765146272815,16800.0,,,,,,,,
puma_scramble_95,HB,-3.0,0.3225884311859853,0.0383194414326063,16816.0,,,,,,,,
puma_scramble_95,HB,-2.0,0.2458724791501382,0.0363587232607754,16829.0,,,,,,,,
puma_scramble_95,HB,-1.0,0.179441118205973,0.0049698089942964,33648.0,,,,,,,,
puma_scramble_95,HB,0.0,0.1169971853272267,0.0041367257911199,33648.0,,,,,,,,
puma_scramble_95,HB,1.0,0.0882072539827661,0.0026374466127329,33648.0,,,,,,,,
puma_scramble_95,HB,2.0,0.0736406388942138,0.0013593016338796,16824.0,,,,,,,,
puma_scramble_95,HB,3.0,0.0656543124113014,0.0005867779330033,16824.0,,,,,,,,
puma_scramble_54,HB,-3.0,0.3355062069960447,0.0719902714814885,16603.0,,,,,,,,
puma_scramble_54,HB,-2.0,0.3553904354322765,0.0642057634338654,16825.0,,,,,,,,
puma_scramble_54,HB,-1.0,0.2720760744052381,0.0419630842571813,16825.0,,,,,,,,
puma_scramble_54,HB,0.0,0.1819270030725677,0.0163620618558528,16824.0,,,,,,,,
puma_scramble_54,HB,1.0,0.1101060091402012,0.0043969813866135,16824.0,,,,,,,,
puma_scramble_54,HB,2.0,0.0894482430404174,0.0100265730565241,16824.0,,,,,,,,
puma_scramble_54,HB,3.0,0.0736120728928743,0.0023491809295303,16824.0,,,,,,,,
puma_scramble_56,HB,-3.0,0.3290845400325826,0.0292411011702283,16826.0,,,,,,,,
puma_scramble_56,HB,-2.0,0.2930327868852459,0.0484402633412606,16836.0,,,,,,,,
puma_scramble_56,HB,-1.0,0.1976864313585664,0.0246299517306006,16824.0,,,,,,,,
puma_scramble_56,HB,0.0,0.1174595799805828,0.0059235445920179,16824.0,,,,,,,,
puma_scramble_56,HB,1.0,0.0907502765697461,0.0023418870916324,16824.0,,,,,,,,
puma_scramble_56,HB,2.0,0.0746556065102181,0.0005963039755875,16824.0,,,,,,,,
puma_scramble_56,HB,3.0,0.0673725431336279,0.0013225079166439,16824.0,,,,,,,,
puma_scramble_46,HB,-3.0,0.3243837535014006,0.0493503957951783,16800.0,,,,,,,,
puma_scramble_46,HB,-2.0,0.2956950280112044,0.0295801193110661,16800.0,,,,,,,,
puma_scramble_46,HB,-1.0,0.2498334288849439,0.0323789606801835,16800.0,,,,,,,,
puma_scramble_46,HB,0.0,0.1999394313935771,0.0090426601192853,16800.0,,,,,,,,
puma_scramble_46,HB,1.0,0.162751044050464,0.0224290848731244,16800.0,,,,,,,,
puma_scramble_46,HB,2.0,0.113788574682102,0.009991125747944,16800.0,,,,,,,,
puma_scramble_46,HB,3.0,0.0810750264462707,0.0012042040368317,16800.0,,,,,,,,
puma_scramble_36,HB,-3.0,0.3420484457343777,0.095298982121849,16814.0,,,,,,,,
puma_scramble_36,HB,-2.0,0.2408595374285803,0.0493440914212887,16825.0,,,,,,,,
puma_scramble_36,HB,-1.0,0.1993829228879424,0.017194533180953,16831.0,,,,,,,,
puma_scramble_36,HB,0.0,0.1674994423782854,0.0208504618721966,16824.0,,,,,,,,
puma_scramble_36,HB,1.0,0.1022935282882309,0.0049361141781734,16824.0,,,,,,,,
puma_scramble_36,HB,2.0,0.0791631972592249,0.0028830538351909,16824.0,,,,,,,,
puma_scramble_36,HB,3.0,0.0684968897693243,0.0019066323128118,16824.0,,,,,,,,
puma_scramble_14,HB,-3.0,0.3596866246498599,0.0284154675050775,16800.0,,,,,,,,
puma_scramble_14,HB,-2.0,0.3148702767689173,0.0614331172099871,16800.0,,,,,,,,
puma_scramble_14,HB,-1.0,0.2182623769571421,0.0450520395832705,16800.0,,,,,,,,
puma_scramble_14,HB,0.0,0.1414482925397177,0.0051755142107243,16800.0,,,,,,,,
puma_scramble_14,HB,1.0,0.1035040225907244,0.0135185320789134,16800.0,,,,,,,,
puma_scramble_14,HB,2.0,0.0780597896446482,0.0021873645137829,16800.0,,,,,,,,
puma_scramble_14,HB,3.0,0.0686479106723391,0.0006458320484595,16800.0,,,,,,,,
puma_scramble_100,HB,-3.0,0.3580118689173547,0.0277037519996241,16821.0,,,,,,,,
puma_scramble_100,HB,-2.0,0.3121039178977332,0.0519382491461124,16831.0,,,,,,,,
